Date,Close,Volatility,Volume,Libor,US 10y Treasury yield,CBOE VIX,WTI Crude Oil Futures,Gold
2015-11-19,7842.75,11.33,136702512,0.3776,2.2482,1122.56323,2678.55884,1082.21
2015-11-18,7731.8,10.34,148037728,0.3696,2.2728,1114.59717,2695.53906,1070.73
2015-11-17,7837.55,9.82,149451216,0.3671,2.2658,1243.0896,2683.46362,1070.3
2015-11-16,7806.6,11.78,154134880,0.3641,2.2676,1198.04065,2753.64624,1082.76
2015-11-13,7762.25,11.62,165876816,0.3636,2.2658,1327.00684,2692.34375,1083.91
2015-11-11,7825,12.14,22380436,0.3591,#N/A,1063.52051,2842.89746,1086.26
2015-11-10,7783.35,12.17,170267408,0.3561,2.3419,1012.59552,2927.85156,1089.67
2015-11-09,7915.2,11.39,218422384,0.3556,2.3436,1098.32397,2916.67505,1092.31
2015-11-06,7954.3,11.31,226329408,0.3414,2.3252,947.18866,2927.49365,1089.8
2015-11-05,7955.45,11.36,136223824,0.3439,2.2323,991.29382,2977.1748,1103.92
2015-11-04,8040.2,12.66,125935848,0.3366,2.225,1016.94415,3037.06348,1107.9
2015-11-03,8060.7,12.63,136625376,0.3336,2.2105,952.7088,3138.56616,1117.79
2015-11-02,8050.8,12.98,140323984,0.3341,2.1709,927.64148,3024.83228,1133.84
2015-10-30,8065.8,13.19,205663488,0.3341,2.1421,985.74377,3047.49854,1142.11
2015-10-29,8111.75,13.18,224234128,0.3289,2.1725,953.87958,3007.23438,1145.97
2015-10-28,8171.2,13.22,194708672,0.3219,2.1009,929.66736,2980.38501,1156.1
2015-10-27,8232.9,12.92,161493488,0.3239,2.037,1003.62427,2809.88794,1166.88
2015-10-26,8260.55,12.94,138006304,0.32315,2.0564,990.95563,2850.37451,1163.04
2015-10-23,8295.45,13.54,156664304,0.3229,2.0866,940.31934,2900.29346,1164.45
2015-10-21,8251.7,14.19,149270048,0.3164,2.0228,1088.63965,2946.49756,1167.18
2015-10-20,8261.65,14.9,159947744,0.3204,2.067,1023.42242,2959.80249,1176.04
2015-10-19,8275.05,16.56,128300208,0.31665,2.0228,972.50159,2979.17871,1170.79
2015-10-16,8238.15,16.91,161153552,0.31715,2.0334,974.97662,3061.62085,1177.3
2015-10-15,8179.5,17.16,172429856,0.31515,2.0175,1039.72546,3004.51489,1183.1
2015-10-14,8107.9,18.59,143158112,0.31705,1.9718,1170.39038,3027.56567,1184.13
2015-10-13,8131.7,18.61,150431776,0.3205,2.0439,1149.94067,3036.57202,1168.84
2015-10-12,8143.6,18.68,205255920,0.32075,#N/A,1047.18542,3050.24316,1163.85
2015-10-09,8189.7,19.42,205859184,0.3206,2.0881,1105.74377,3213.00146,1156.53
2015-10-08,8129.35,19.72,177030496,0.3196,2.104,1131.36804,3210.30542,1139.01
2015-10-07,8177.4,19.74,199911168,0.3186,2.0668,1193.92078,3102.24756,1145.54
2015-10-06,8152.9,27.2,184037904,0.318,2.0315,1264.67627,3163.64648,1147.24
2015-10-05,8119.3,27.26,188830272,0.3232,2.0562,1272.60303,3012.82593,1135.75
2015-10-01,7950.9,26.66,161809888,0.324,2.0368,1480.0918,2936.55469,1113.61
2015-09-30,7948.9,26.71,217187904,0.325,2.0368,1605.42371,2954.63501,1115.09
2015-09-29,7843.3,26.27,248106976,0.3255,2.0508,1768.47534,2981.29468,1127.43
2015-09-28,7795.7,26.14,140480208,0.3266,2.0949,1829.73315,2942.27466,1131.95
2015-09-24,7868.5,26.89,208766512,0.3264,2.1266,1555.26306,2976.0061,1153.95
2015-09-23,7845.95,26.87,151196368,0.3255,2.1497,1465.4043,2945.37671,1130.3
2015-09-22,7812,26.99,173569424,0.3265,2.1337,1478.57166,3019.73877,1124.76
2015-09-21,7977.1,26.45,125628592,0.326,2.2012,1321.68555,3063.37036,1133.44
2015-09-18,7981.9,26.45,249313424,0.3192,2.1336,1465.18848,2938.26855,1139.23
2015-09-16,7899.15,26.15,144331408,0.3396,2.294,1414.4375,3123.6875,1119.52
2015-09-15,7829.1,25.95,140722000,0.33425,2.2867,1496.21191,2959.89746,1105.35
2015-09-14,7872.25,26.08,126630776,0.3355,2.1831,1607.79443,2917.23511,1109.1
2015-09-11,7789.3,25.75,140576944,0.3372,2.1883,1539.66797,2961.86987,1107.95
2015-09-10,7788.1,25.76,165313440,0.336,2.222,1619.93726,3052.42188,1110.75
2015-09-09,7818.6,26.22,214842736,0.333,2.2006,1743.7179,2935.00366,1107.85
2015-09-08,7688.25,25.66,177514608,0.332,2.1828,1652.75745,3049.3042,1121.55
2015-09-07,7558.8,25.02,145763904,0.333,#N/A,#N/A,#N/A,1119.35
2015-09-04,7655.05,24.86,199569984,0.332,2.1244,1855.65283,3073.84204,1121.85
2015-09-03,7823,24.68,160609680,0.3335,2.1596,1692.82617,3090.18433,1125.46
2015-09-02,7717,24.18,222003488,0.3325,2.1843,1726.3335,3060.28857,1134.05
2015-09-01,7785.85,24.13,190581168,0.334,2.1524,2084.52344,3014.59277,1140.27
2015-08-31,7971.3,23.74,204254624,#N/A,2.2179,1887.58997,3266.59961,1134.93
2015-08-28,8001.95,23.82,201572448,0.329,2.1806,1724.90076,2994.24219,1133.6
2015-08-27,7948.95,23.65,314422784,0.3244,2.1841,1723.05151,2809.69629,1125
2015-08-26,7791.85,22.61,223261360,0.3252,2.1752,2005.04346,2552.59473,1125.26
2015-08-25,7880.7,22.81,308255264,0.327,2.0714,2381.19214,2598.68579,1140.49
2015-08-24,7809,22.77,322096416,0.3316,2.0034,2728.96899,2561.50635,1155.11
2015-08-21,8299.95,13.86,207542064,0.3291,2.0365,1855.95044,2678.31592,1160.77
2015-08-20,8372.75,14.11,189841776,0.3291,2.0679,1253.22974,2693.72388,1152.2
2015-08-19,8495.15,13.41,134512112,0.33335,2.1256,994.38232,2660.38037,1133.88
2015-08-18,8466.55,13.45,157991552,0.33285,2.1925,901.99152,2787.73584,1117.71
2015-08-17,8477.3,14.48,180083824,0.33285,2.1678,851.60437,2738.60791,1117.7
2015-08-14,8518.55,14.42,160680256,0.32445,2.1977,834.3349,2763.7749,1115.07
2015-08-13,8355.85,13.2,195079104,0.3205,2.1854,881.43793,2759.3125,1115.1
2015-08-12,8349.45,13.29,195904304,0.3093,2.148,883.42102,2810.59009,1124.47
2015-08-11,8462.35,12.67,159192688,0.31435,2.1409,882.34821,2772.54272,1108.95
2015-08-10,8525.6,12.79,127194888,0.3142,2.2269,779.66125,2866.19556,1104.51
2015-08-07,8564.6,12.78,148073600,0.3116,2.1623,853.46118,2796.2168,1094.15
2015-08-06,8588.65,12.99,139116400,0.3114,2.2214,877.19171,2844.98047,1089.55
2015-08-05,8567.95,13,136948288,0.3109,2.2699,797.30231,2877.55396,1085.03
2015-08-04,8516.9,12.95,193226096,0.3011,2.2213,828.18707,2913.94434,1087.7
2015-08-03,8543.05,12.94,161485760,0.3037,2.148,804.43158,2893.00757,1086.79
2015-07-31,8532.85,12.97,209629296,0.3086,2.1801,775.41333,3014.64331,1095.8
2015-07-30,8421.8,13.19,221939184,0.3001,2.2589,777.59363,3110.37451,1088.76
2015-07-29,8375.05,13.21,145399008,0.2968,2.2859,797.84998,3114.16821,1096.85
2015-07-28,8337,13.47,179983808,0.2968,2.2499,857.15076,3059.97729,1095.48
2015-07-27,8361,13.47,140828064,0.2941,2.2175,1001.91156,3043.62744,1093.98
2015-07-24,8521.55,11.92,131344832,0.2936,2.2624,880.64471,3085.46118,1099.11
2015-07-23,8589.8,11.51,136962512,0.2951,2.2677,806.90729,3092.93164,1090.7
2015-07-22,8633.5,11.27,141018384,0.2925,2.3235,771.57983,3131.51904,1094.24
2015-07-21,8529.45,12.76,169151104,0.2941,2.3253,776.8645,3201.54639,1101.25
2015-07-20,8603.45,12.76,93439296,0.295,2.3723,779.46014,3191.0144,1096.5
2015-07-17,8609.85,12.81,108190400,0.29175,2.3469,758.42706,3229.82031,1134.14
2015-07-16,8608.05,13.23,119637040,0.287,2.3503,768.29474,3229.88306,1145.39
2015-07-15,8523.8,13.05,108835520,0.2885,2.3521,839.90259,3263.74854,1149.45
2015-07-14,8454.1,12.9,104893792,0.2885,2.401,846.38385,3357.6814,1156.06
2015-07-13,8459.65,13.53,121380176,0.2888,2.4538,881.78406,3311.448,1157.98
2015-07-10,8360.55,14.97,158883920,0.2858,2.3972,1065.78833,3339.8501,1163.74
2015-07-09,8328.55,14.92,135358656,0.286,2.3211,1264.79395,3342.80542,1159.43
2015-07-08,8363.05,15.45,193886992,0.28345,2.1922,1248.06006,3278.85571,1158.33
2015-07-07,8510.8,14.47,126038232,0.28325,2.2582,1021.98529,3323.83423,1155.26
2015-07-06,8522.15,14.46,104578128,0.28425,2.285,1075.88757,3322.53833,1170.33
2015-07-03,8484.9,14.47,91142976,0.2843,#N/A,#N/A,#N/A,1169.1
2015-07-02,8444.9,14.77,115472144,0.2835,2.3823,1063.77917,3606.96533,1166.26
2015-07-01,8453.05,14.83,135887472,0.2836,2.4219,1023.0907,3621.83008,1168.79
2015-06-30,8368.5,14.51,163366256,0.2832,2.3531,1159.65588,3783.0354,1172.35
2015-06-29,8318.4,14.55,136106704,0.2837,2.3242,1201.50085,3717.95996,1179.83
2015-06-26,8381.1,14.37,113959472,0.28175,2.4726,891.09155,3789.99927,1175.52
2015-06-25,8398,14.9,207421344,0.282,2.4088,890.01746,3792.57983,1173.17
2015-06-24,8360.85,14.9,134062736,0.28075,2.3672,842.41577,3828.98926,1175.4
2015-06-23,8381.55,14.89,135844704,0.28075,2.4087,769.8678,3878.58252,1178.63
2015-06-22,8353.1,15.34,126542472,0.28225,2.3725,808.4906,3787.34058,1185.98
2015-06-19,8224.95,16.4,151576000,0.2813,2.2577,885.60986,3781.60474,1200.27
2015-06-18,8174.6,17.04,149266112,0.2808,2.3345,839.08978,3845.56299,1201.94
2015-06-17,8091.55,17.49,157205712,0.2857,2.3165,930.2417,3844.14355,1185.55
2015-06-16,8047.3,17.48,127809456,0.28625,2.3093,951.04785,3851.06958,1182.07
2015-06-15,8013.9,19.26,137116384,0.28325,2.3559,985.60944,3811.79175,1186.43
2015-06-12,7982.9,19.19,140839872,0.28605,2.3918,882.34302,3839.28076,1181.63
2015-06-11,7965.35,20.05,171348960,0.28585,2.3772,822.29718,3888.79395,1182.01
2015-06-10,8124.45,19.29,141030208,0.28785,2.4838,843.46509,3919.36914,1186.06
2015-06-09,8022.4,18.91,140217680,0.2855,2.4384,925.83978,3847.96167,1176.8
2015-06-08,8044.15,19.13,140075744,0.2822,2.3824,979.60736,3724.94263,1174.07
2015-06-05,8114.7,19.23,167055312,0.2812,2.4076,910.57397,3789.03857,1171.94
2015-06-04,8130.65,19.48,159470848,0.2789,2.307,940.65594,3708.90869,1176.89
2015-06-03,8135.1,19.49,176661648,0.2792,2.3642,875.74261,3823.52051,1185.17
2015-06-02,8236.45,19.3,151337664,0.2787,2.2624,906.67505,3900.48535,1193.01
2015-06-01,8433.4,18.11,125990616,0.2825,2.1794,888.4892,3828.70801,1189.2
2015-05-29,8433.65,18.93,375232192,0.28375,2.1214,881.45575,3840.44678,1190.58
2015-05-28,8319,18.66,239549056,0.28275,2.1355,849.57727,3681.71436,1188.4
2015-05-27,8334.6,18.69,170583408,0.2835,2.1285,848.40948,3676.86743,1188.09
2015-05-26,8339.35,18.83,120428896,0.28585,2.139,898.57318,3708.69141,1187.3
2015-05-25,8370.25,18.98,125051168,#N/A,#N/A,#N/A,#N/A,1206.6
2015-05-22,8458.95,18.78,193080656,0.2845,2.2092,769.89111,3790.42847,1206.21
2015-05-21,8421,18.88,148189488,0.282,2.1898,769.22235,3856.91016,1204.86
2015-05-20,8423.25,19.01,127388800,0.2835,2.2479,820.36584,3756.61304,1209.8
2015-05-19,8365.65,18.86,144642336,0.281,2.2886,819.98547,3653.88086,1207.86
2015-05-18,8373.65,19.08,153340464,0.276,2.2337,810.59296,3784.25269,1225.51
2015-05-15,8262.35,18.94,133838056,0.2765,2.1424,784.37207,3781.83911,1224.8
2015-05-14,8224.2,18.86,138964400,0.276,2.2301,807.38477,3794.83521,1221.14
2015-05-13,8235.45,19.7,175015184,0.2739,2.2926,879.89697,3868.73291,1215.75
2015-05-12,8126.95,19.24,178753984,0.275,2.2489,891.03168,3905.49609,1193.94
2015-05-11,8325.25,19.05,197882944,0.2766,2.2797,885.74902,3789.21533,1183.97
2015-05-08,8191.5,18.31,188776096,0.27985,2.1478,819.4328,3784.30103,1188.39
2015-05-07,8057.3,17.44,166563664,0.27885,2.18,970.08569,3779.03833,1184.51
2015-05-06,8097,17.42,212509840,0.276,2.2431,964.25964,3878.04224,1192.24
2015-05-05,8324.8,15.59,156019936,0.2759,2.1853,906.81757,3827.51782,1193.34
2015-05-04,8331.95,15.65,136913824,#N/A,2.144,816.3515,3743.78174,1188.33
2015-04-30,8181.5,14.43,281696256,0.27875,2.0317,925.63464,3793.51147,1184.37
2015-04-29,8239.75,14.83,174958512,0.27815,2.0388,848.99292,3714.26489,1204.71
2015-04-28,8285.6,14.78,183754624,0.27815,2.0034,782.52002,3597.95264,1212.17
2015-04-27,8213.8,14.94,174706336,0.279,1.9208,829.95282,3605.10767,1202.15
2015-04-24,8305.25,15.03,177843968,0.279,1.9086,782.52026,3638.8147,1179
2015-04-23,8398.3,14.74,169840752,0.277,1.9577,789.16034,3651.1311,1193.97
2015-04-22,8429.7,14.77,176926944,0.2775,1.9788,800.16315,3535.5752,1187.13
2015-04-21,8377.75,15.64,418959072,0.27725,1.9087,833.56281,3476.42871,1202.41
2015-04-20,8448.1,15.56,154492320,0.276,1.8896,838.73657,3555.48633,1195.89
2015-04-17,8606,14.83,155474160,0.27575,1.8653,868.33337,3484.58618,1204.22
2015-04-16,8706.7,14.59,149337168,0.2751,1.8897,785.22821,3534.15015,1198.55
2015-04-15,8750.2,14.69,170458016,0.27435,1.888,800.5907,3515.98975,1202.58
2015-04-13,8834,14.56,122833400,0.2753,1.9272,869.98706,3239.67188,1198.88
2015-04-10,8780.35,15.48,141464352,0.277,1.9473,782.86847,3213.61914,1207.59
2015-04-09,8778.3,15.76,158192912,0.2759,1.9596,814.9939,3162.22607,1194.81
2015-04-08,8714.4,15.6,149617728,0.2712,1.9047,870.23401,3138.56934,1202.57
2015-04-07,8660.3,15.48,141765376,0.27375,1.8848,920.16583,3360.65991,1209.22
2015-04-06,8659.9,15.69,150877856,#N/A,1.8952,916.2384,3241.02246,1214.84
2015-04-01,8586.25,15.53,136312448,0.27075,1.8573,941.50409,3121.10791,1203.98
2015-03-31,8491,15.11,177059504,0.27075,1.9231,952.70306,2965.90356,1183.57
2015-03-30,8492.3,15.31,142061296,0.27415,1.9475,906.98816,3042.87964,1186.07
2015-03-27,8341.4,14.12,198979328,0.2754,1.9615,943.3443,3059.13989,1198.55
2015-03-26,8342.15,14.61,288758336,0.27305,1.9894,993.66199,3234.43262,1204.81
2015-03-25,8530.8,13.47,165952160,0.26855,1.925,964.19714,3073.06616,1195.47
2015-03-24,8542.95,13.65,161465472,0.26935,1.8731,850.0719,2965.26538,1193.28
2015-03-23,8550.9,13.72,155425776,0.2668,1.912,833.88074,2950.60718,1189.54
2015-03-20,8570.9,14.5,179982752,0.2668,1.9303,810.79443,2847.12158,1182.54
2015-03-19,8634.65,14.43,168628416,0.26455,1.9685,879.25543,2747.12622,1171.18
2015-03-18,8685.9,14.33,161153536,0.2703,1.9199,875.36023,2798.39551,1167.61
2015-03-17,8723.3,14.32,182504640,0.26935,2.0507,982.14819,2725.68091,1149.57
2015-03-16,8633.15,14,168438048,0.27015,2.0717,980.4032,2755.93164,1154.81
2015-03-13,8647.75,14,184665968,0.27065,2.114,1010.34399,2831.48901,1158.48
2015-03-12,8776,14.14,179337984,0.2706,2.1156,963.54492,2939.99927,1153.73
2015-03-11,8699.95,13.92,178053296,0.2699,2.1086,1058.74597,3023.10596,1155.31
2015-03-10,8712.05,13.93,168916336,0.2677,2.1297,1049.31702,3036.04053,1161.84
2015-03-09,8756.75,14.12,160332832,0.2666,2.1907,944.68365,3136.3999,1167.21
2015-03-05,8937.75,12.89,165081472,0.2636,2.1154,875.96967,3166.96704,1198.4
2015-03-04,8922.65,12.92,256060368,0.2636,2.1172,886.09784,3208.75757,1200.34
2015-03-03,8996.25,12.65,183251968,0.26515,2.1189,856.26666,3121.11035,1203.74
2015-03-02,8956.75,13.46,224772592,0.26095,2.082,806.83044,3068.30688,1206.83
2015-02-28,8901.85,13.41,246453952,#N/A,#N/A,#N/A,#N/A,#N/A
2015-02-27,8844.6,13.33,257226272,0.26185,1.993,822.80853,3069.18677,1213.18
2015-02-26,8683.85,14.36,224185488,0.2616,2.0295,858.98004,2974.62744,1209.49
2015-02-25,8767.25,14,139406592,0.2609,1.9688,856.16315,3154.31787,1205
2015-02-24,8762.1,14.07,154368608,0.2611,1.98,851.73706,3066.00439,1200.53
2015-02-23,8754.95,14.09,143932320,0.2616,2.0574,905.95233,3076.87793,1201.83
2015-02-20,8833.6,13.73,203714864,0.2626,2.1117,889.96051,3132.90991,1201.94
2015-02-19,8895.3,14.01,219867392,0.2615,2.1142,951.18939,3182.65845,1206.84
2015-02-18,8869.1,14.14,152152800,0.2606,2.08,961.41797,3244.55225,1212.42
2015-02-16,8809.35,17.26,140637328,0.2562,#N/A,#N/A,#N/A,1232.55
2015-02-13,8805.5,17.3,228807808,0.2571,2.0504,912.30774,3277.84912,1229.76
2015-02-12,8711.55,17.44,163681344,0.2581,1.9844,952.30566,3179.11157,1221.98
2015-02-11,8627.4,17.27,166560864,0.2581,2.0176,1059.62683,3051.42554,1218.83
2015-02-10,8565.55,17.2,202294688,0.2581,1.9967,1073.63916,3116.8562,1233.55
2015-02-09,8526.35,17.17,151329600,0.25835,1.9775,1151.61365,3281.6333,1239.03
2015-02-06,8661.05,16.4,176554080,0.2556,1.9567,1072.39502,3206.02051,1234.04
2015-02-05,8711.7,16.23,179008848,0.2561,1.8204,1039.43774,3113.99512,1264.82
2015-02-04,8723.7,16.7,201252368,0.2551,1.7513,1133.02307,2994.81567,1269.35
2015-02-03,8756.55,16.82,208672176,0.2551,1.7915,1068.52441,3270.93042,1260.52
2015-02-02,8797.4,16.97,216556528,0.2521,1.6642,1198.05957,3056.50098,1274.41
2015-01-30,8808.9,17.01,275587968,0.2531,1.6407,1301.81128,2994.72461,1283.79
2015-01-29,8952.35,16.43,264245840,0.2546,1.7512,1162.02258,2758.25488,1257.27
2015-01-28,8914.3,16.62,190805920,0.2546,1.7207,1253.48303,2725.89624,1284.49
2015-01-27,8910.5,17.88,192010528,0.2526,1.8231,1057.28223,2838.45264,1292.34
2015-01-23,8835.6,17.81,197124704,0.2561,1.7968,1023.38214,2800.47974,1294.08
2015-01-22,8761.4,18,180912368,0.2561,1.8631,1005.85303,2840.30811,1302.25
2015-01-21,8729.5,18.21,191651008,0.2571,1.8717,1160.31177,2941.0979,1293.09
2015-01-20,8695.6,18.19,158713840,0.2567,1.788,1227.99866,2864.09546,1295.32
2015-01-19,8550.7,17.95,129346424,0.2562,#N/A,#N/A,#N/A,1275.65
2015-01-16,8513.8,18.28,181365904,0.2566,1.8368,1289.89148,2997.84326,1280.45
2015-01-15,8494.15,18.28,232138800,0.2526,1.7149,1384.78796,2860.49316,1262.75
2015-01-14,8277.55,16.44,150621632,0.2536,1.8553,1334.98206,3013.03198,1228.72
2015-01-13,8299.4,16.45,129561888,0.2533,1.9,1274.10315,2843.80322,1230.64
2015-01-12,8323,16.46,103153904,0.2528,1.907,1216.65039,2859.74927,1233.31
2015-01-09,8284.5,16.39,152612528,0.2541,1.9449,1090.11829,3003.88135,1223.25
2015-01-08,8234.6,16.66,143802800,0.2521,2.0179,1062.86133,3048.61865,1208.79
2015-01-07,8102.1,15.82,164075424,0.2521,1.9677,1221.04858,3076.33398,1211.41
2015-01-06,8127.35,15.83,172799616,0.2511,1.9402,1338.15259,3036.8208,1218.58
2015-01-05,8378.4,13.22,118160544,0.2536,2.032,1263.94397,3175.08813,1204.86
2015-01-02,8395.45,13.37,101887024,0.2556,2.1105,1125.31531,3332.93237,1188.39
2015-01-01,8284,13.01,56560412,#N/A,#N/A,#N/A,#N/A,1181.98
2014-12-31,8282.7,13.03,84532600,0.2556,2.1712,1213.92004,3367.99585,1184.37
2014-12-30,8248.25,13.03,77695768,0.2552,2.1871,1007.49719,3424.98413,1200.55
2014-12-29,8246.3,13.03,82086032,0.2551,2.2021,959.11115,3414.20654,1183.29
2014-12-26,8200.7,13,75528704,#N/A,2.2499,922.87427,3483.37305,1196
2014-12-24,8174.1,13.02,221905904,0.2566,2.2632,912.8902,3547.37549,1173.8
2014-12-23,8267,12.62,132190400,0.2546,2.2614,939.0896,3624.37817,1176.57
2014-12-22,8324,12.49,139159696,0.2551,2.1583,965.46985,3498.48291,1176.44
2014-12-19,8225.2,11.95,174796496,0.2521,2.1618,1045.5072,3583.50928,1195.74
2014-12-18,8159.3,11.66,162112000,0.2471,2.2075,1059.75281,3411.25684,1198.57
2014-12-17,8029.8,10.45,216216096,0.24535,2.1356,1232.77783,3581.01685,1189.71
2014-12-16,8067.6,10.43,197337600,0.2426,2.0591,1505.52197,3572.50073,1197.01
2014-12-15,8219.6,8.89,137140608,0.2426,2.1182,1300.53955,3560.87988,1193.23
2014-12-12,8224.1,10.55,138080896,0.24285,2.0817,1319.15479,3617.66309,1222.59
2014-12-11,8292.9,10.57,133863000,0.2406,2.162,1254.8092,3746.30542,1227.72
2014-12-10,8355.65,10.44,136656400,0.2399,2.1638,1151.9823,3788.54834,1226.31
2014-12-09,8340.7,10.48,146266704,0.23885,2.2129,923.44055,3957.95679,1231.06
2014-12-08,8438.25,9.77,163819504,0.2376,2.257,878.55457,3898.16089,1203.51
2014-12-05,8538.3,8.82,143345600,0.2356,2.3065,731.98303,4077.30664,1192.35
2014-12-04,8564.4,8.85,143477200,0.23535,2.2341,764.92926,4128.02295,1205.27
2014-12-03,8537.65,8.91,153199296,0.23485,2.2799,771.8244,4170.45117,1209.43
2014-12-02,8524.7,9.38,137387008,0.2346,2.2923,794.33557,4134.25391,1198.28
2014-12-01,8555.9,9.15,151990592,0.2346,2.235,884.76532,4272.13477,1212.1
2014-11-28,8588.25,10.46,197214592,0.2336,2.164,830.03912,4119.06104,1167.38
2014-11-27,8494.2,10.29,194298592,0.2336,#N/A,#N/A,#N/A,1192.67
2014-11-26,8475.75,10.29,151922496,0.2356,2.2447,745.6001,4552.05176,1197.87
2014-11-25,8463.1,11.26,271914208,0.2356,2.257,757.72986,4582.87402,1200.98
2014-11-24,8530.15,11.45,140657504,0.23435,2.3064,780.76782,4688.31934,1197.14
2014-11-21,8477.35,11.47,137015504,0.23285,2.3099,794.96893,4714.96631,1201.55
2014-11-20,8401.9,12.08,122776000,0.2329,2.3373,841.0094,4680.66943,1193.79
2014-11-19,8382.3,12.14,125399104,0.2311,2.3594,865.31757,4622.87842,1182.68
2014-11-18,8425.9,11.96,134678896,0.23185,2.3151,855.85498,4607.16748,1197.08
2014-11-17,8430.75,11.97,113879104,0.23185,2.3399,864.37213,4673.41748,1186.57
2014-11-14,8389.9,12.04,146768608,0.2321,2.3204,820.76117,4675.44043,1188.75
2014-11-13,8357.85,12.68,127361000,0.2321,2.3399,849.00201,4568.8501,1162.55
2014-11-12,8383.3,12.64,125243296,0.2332,2.3712,799.73395,4740.66553,1162.6
2014-11-11,8362.65,13.68,122010800,0.2332,#N/A,794.68335,4793.93311,1164.33
2014-11-10,8344.25,13.69,130749000,0.2331,2.3604,780.21863,4766.29199,1151.47
2014-11-07,8337,13.69,153433696,0.2326,2.2976,805.23346,4827.10449,1177.97
2014-11-05,8338.3,14.53,161614896,0.23185,2.3424,870.27179,4832.25,1140.54
2014-11-03,8324.15,14.58,141090208,0.23235,2.3425,904.86389,4839.45557,1165.63
2014-10-31,8322.2,15.28,176165104,0.2321,2.3353,861.59631,4946.04199,1172.94
2014-10-30,8169.2,14.52,205666592,0.23235,2.3058,890.96899,4977.64502,1198.85
2014-10-29,8090.45,14.24,148313104,0.2326,2.3174,928.44501,5037.50391,1212.15
2014-10-28,8027.6,14.04,124058600,0.2326,2.296,880.43774,4981.60107,1228.52
2014-10-27,7991.7,14.11,132824896,0.2326,2.2605,983.98987,4969.02588,1226.62
2014-10-23,8014.55,14.1,19640500,0.2336,2.2712,1011.38806,5022.67676,1231.84
2014-10-22,7995.9,14.49,151104496,0.2328,2.2164,1093.76013,4928.34717,1241.27
2014-10-21,7927.75,14.22,163403392,0.2306,2.2217,982.54425,5059.98096,1248.7
2014-10-20,7879.4,14.06,176171600,0.2321,2.1909,1136.5675,5062.22412,1246.91
2014-10-17,7779.7,13.5,177623200,0.23135,2.1936,1346.44775,5066.78271,1238.32
2014-10-16,7748.2,13.63,213529504,0.23075,2.1559,1552.78625,5095.8501,1238.81
2014-10-14,7864,13.29,225472704,0.2291,2.1973,1398.77039,5023.05273,1232.83
2014-10-13,7884.25,13.3,118781400,0.2306,#N/A,1502.38708,5227.86768,1235.87
2014-10-10,7859.95,13.32,142926896,0.23,2.2804,1299.03845,5248.75098,1223.16
2014-10-09,7960.55,12.75,123767800,0.2291,2.3133,1146.91138,5243.63477,1224.33
2014-10-08,7842.7,11.91,135914096,0.2291,2.3213,928.72858,5366.46533,1221.14
2014-10-07,7852.4,11.94,148199504,0.2311,2.3391,1054.79004,5448.72607,1209.01
2014-10-01,7945.55,11.39,112997904,0.2326,2.3856,1031.33289,5599.81006,1213.82
2014-09-30,7964.8,11.4,141142096,0.2351,2.4888,1009.8418,5644.2168,1208.15
2014-09-29,7958.9,11.43,97267984,0.2351,2.4771,984.21619,5824.61377,1215.81
2014-09-26,7968.85,11.81,147835904,0.2331,2.5276,913.1488,5751.91504,1218.38
2014-09-25,7911.85,11.79,231899008,0.2336,2.5022,962.0946,5691.98291,1221.58
2014-09-24,8002.4,11.17,182208496,0.2351,2.5637,808.64062,5655,1217.09
2014-09-23,8017.55,11.69,140780896,0.2341,2.5275,911.67059,5590.92822,1223.42
2014-09-22,8146.3,10.44,105507296,0.2356,2.5636,834.98047,5581.98779,1215.08
2014-09-19,8121.45,11.15,161284496,0.2331,2.5745,737.18414,5625.36621,1215.7
2014-09-18,8114.75,11.25,116930304,0.2331,2.6144,731.02704,5655.58447,1225.15
2014-09-17,7975.5,10.71,123722400,0.2341,2.6198,770.03711,5747.58154,1223.51
2014-09-16,7932.9,10.85,127952600,0.2344,2.5924,775.78528,5782.12939,1235.55
2014-09-15,8042,10.2,96502560,0.2346,2.5887,862.63318,5676.76172,1233.22
2014-09-12,8105.5,11.1,111444400,0.2346,2.6105,811.138,5623.11816,1229.65
2014-09-11,8085.7,11.55,122818200,0.2341,2.5496,778.43201,5645.45605,1240.92
2014-09-10,8094.1,11.59,107064304,0.2346,2.5414,783.75446,5578.16553,1249.77
2014-09-09,8152.95,11.47,104740496,0.2346,2.5036,820.94849,5640.22021,1255.47
2014-09-08,8173.9,11.58,120694400,0.2336,2.4712,764.06897,5592.30908,1255.45
2014-09-05,8086.85,11.27,125981104,0.2323,2.4587,728.38019,5620.396,1268.81
2014-09-04,8095.95,11.26,141280496,0.2331,2.4497,763.45599,5704.77979,1261.67
2014-09-03,8114.6,11.54,150727008,0.2341,2.3962,746.90247,5773.38672,1269.4
2014-09-02,8083.05,11.53,134897504,0.2331,2.4211,742.6134,5630.5249,1265.4
2014-09-01,8027.7,11.43,139328096,0.2336,#N/A,#N/A,#N/A,1286
2014-08-28,7954.35,11.19,189698800,0.2336,2.3361,730.30835,5730.34473,1289.65
2014-08-27,7936.05,11.71,119961200,0.2346,2.3573,710.80518,5664.71924,1282.63
2014-08-26,7904.75,11.93,142829696,0.2381,2.3962,703.34167,5676.32422,1281.2
